essay_id,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long
1053,2,1,0.08695652173913043,0.13043478260869565,0.0,0.21739130434782608,0.5652173913043478,0,0.0,0.0,1.0,21.4
1054,0,1,0.0,0.07407407407407407,0.0,0.18518518518518517,0.7407407407407407,0,0.0,1.0,0.0,8.3
1055,3,1,0.045454545454545456,0.19696969696969696,0.0,0.3484848484848485,0.3787878787878788,2,0.0,0.0,1.0,30.8
1056,3,1,0.030303030303030304,0.18181818181818182,0.0,0.24242424242424243,0.5151515151515151,1,0.0,1.0,0.0,15.6
1057,3,1,0.0784313725490196,0.21568627450980393,0.0,0.17647058823529413,0.5294117647058824,0,0.0,0.0,1.0,23.9
1058,0,1,0.07692307692307693,0.2564102564102564,0.0,0.10256410256410256,0.5128205128205128,2,0.0,0.0,1.0,15.8
1059,1,1,0.05970149253731343,0.208955223880597,0.0,0.208955223880597,0.5223880597014925,0,0.0,0.0,1.0,32.2
1060,1,1,0.0958904109589041,0.1506849315068493,0.0,0.2328767123287671,0.4931506849315068,2,0.0,0.0,1.0,34.2
1061,2,1,0.0759493670886076,0.189873417721519,0.0,0.21518987341772153,0.5063291139240507,1,0.0,0.0,1.0,38.7
1062,1,1,0.11764705882352941,0.17647058823529413,0.0,0.2647058823529412,0.4117647058823529,1,0.0,1.0,0.0,17.5
1063,1,1,0.1388888888888889,0.1388888888888889,0.0,0.2222222222222222,0.3888888888888889,4,0.0,0.0,1.0,4.0
1064,0,1,0.075,0.275,0.0,0.15,0.425,3,0.0,0.0,1.0,9.5
1065,1,1,0.11764705882352941,0.1323529411764706,0.0,0.25,0.47058823529411764,2,0.0,0.0,1.0,30.2
1066,1,1,0.1724137931034483,0.1896551724137931,0.0,0.20689655172413793,0.43103448275862066,0,0.0,0.0,1.0,29.8
1067,3,1,0.0821917808219178,0.2602739726027397,0.0,0.2054794520547945,0.4383561643835616,1,0.0,0.0,1.0,36.9
1068,3,1,0.14018691588785046,0.19626168224299065,0.0,0.24299065420560748,0.411214953271028,1,0.0,0.0,1.0,54.0
1069,1,1,0.13043478260869565,0.17391304347826086,0.0,0.17391304347826086,0.43478260869565216,2,0.0,1.0,0.0,8.3
1070,0,1,0.06976744186046512,0.2558139534883721,0.0,0.20930232558139536,0.4186046511627907,2,0.0,0.0,1.0,22.5
1071,2,1,0.12345679012345678,0.2345679012345679,0.0,0.18518518518518517,0.41975308641975306,3,0.0,0.0,1.0,39.6
1072,2,1,0.11428571428571428,0.17142857142857143,0.0,0.2571428571428571,0.42857142857142855,1,0.0,1.0,0.0,18.3
1073,2,1,0.10101010101010101,0.25252525252525254,0.0,0.23232323232323232,0.40404040404040403,1,0.0,0.0,1.0,49.2
1074,0,1,0.0,0.3333333333333333,0.0,0.2222222222222222,0.3888888888888889,1,0.0,1.0,0.0,10.8
1075,2,1,0.11666666666666667,0.21666666666666667,0.0,0.23333333333333334,0.43333333333333335,0,0.0,0.0,1.0,29.9
1076,2,1,0.14285714285714285,0.33613445378151263,0.0,0.16806722689075632,0.3445378151260504,1,0.0,0.0,1.0,33.6
1077,0,1,0.15517241379310345,0.22413793103448276,0.0,0.15517241379310345,0.3793103448275862,5,0.0,0.0,1.0,27.8
1078,0,1,0.16216216216216217,0.05405405405405406,0.0,0.24324324324324326,0.5405405405405406,0,0.0,0.0,1.0,14.1
1079,2,1,0.17475728155339806,0.1553398058252427,0.0,0.2524271844660194,0.4077669902912621,1,0.0,0.0,1.0,49.8
1080,3,1,0.125,0.203125,0.0,0.234375,0.4375,0,0.0,0.0,1.0,31.2
1081,2,1,0.1111111111111111,0.25925925925925924,0.0,0.2222222222222222,0.4074074074074074,0,0.0,0.0,1.0,26.0
1082,2,1,0.06060606060606061,0.24242424242424243,0.0,0.24242424242424243,0.45454545454545453,0,0.0,0.0,1.0,10.7
1083,3,1,0.10810810810810811,0.24324324324324326,0.0,0.13513513513513514,0.4594594594594595,2,0.0,0.0,1.0,17.6
1084,1,1,0.1111111111111111,0.14814814814814814,0.0,0.2962962962962963,0.4444444444444444,0,0.0,1.0,0.0,12.7
1085,0,1,0.09090909090909091,0.36363636363636365,0.0,0.18181818181818182,0.36363636363636365,0,0.0,1.0,0.0,5.5
1086,2,1,0.11764705882352941,0.08823529411764706,0.0,0.29411764705882354,0.47058823529411764,1,0.0,1.0,0.0,14.3
1087,0,1,0.0,0.2,0.0,0.4,0.4,0,1.0,0.0,0.0,10.3
1088,2,1,0.09803921568627451,0.13725490196078433,0.0,0.3137254901960784,0.45098039215686275,0,0.0,0.0,1.0,23.8
1089,2,1,0.05555555555555555,0.3333333333333333,0.0,0.16666666666666666,0.4444444444444444,0,0.0,1.0,0.0,5.6
1090,0,1,0.13043478260869565,0.2608695652173913,0.0,0.13043478260869565,0.4782608695652174,0,0.0,1.0,0.0,15.9
1091,2,1,0.05,0.225,0.0,0.25,0.425,2,0.0,0.0,1.0,20.0
1092,2,1,0.09302325581395349,0.23255813953488372,0.0,0.18604651162790697,0.4418604651162791,2,0.0,0.0,1.0,20.8
1093,0,1,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.36363636363636365,0,0.0,1.0,0.0,3.3
1094,1,1,0.09333333333333334,0.21333333333333335,0.0,0.21333333333333335,0.4666666666666667,1,0.0,0.0,1.0,35.6
1095,0,1,0.06666666666666667,0.16666666666666666,0.0,0.23333333333333334,0.5,1,0.0,1.0,0.0,12.3
1096,3,1,0.09230769230769231,0.18461538461538463,0.0,0.18461538461538463,0.5384615384615384,0,0.0,0.0,1.0,29.5
1097,1,1,0.0625,0.21875,0.0,0.15625,0.5625,0,0.0,1.0,0.0,13.3
1098,2,1,0.08695652173913043,0.21739130434782608,0.0,0.30434782608695654,0.391304347826087,0,0.0,1.0,0.0,12.4
1099,3,1,0.07272727272727272,0.21818181818181817,0.0,0.2,0.509090909090909,0,0.0,0.0,1.0,25.1
1100,2,1,0.1348314606741573,0.1348314606741573,0.0,0.2808988764044944,0.43820224719101125,1,0.0,0.0,1.0,43.3
1101,2,1,0.08333333333333333,0.19444444444444445,0.0,0.3055555555555556,0.4166666666666667,0,0.0,0.0,1.0,18.9
1102,1,1,0.11428571428571428,0.2714285714285714,0.0,0.12857142857142856,0.45714285714285713,2,0.0,0.0,1.0,35.7
1103,3,1,0.140625,0.1875,0.0,0.265625,0.40625,0,0.0,0.0,1.0,30.1
1104,1,1,0.1,0.21666666666666667,0.0,0.16666666666666666,0.48333333333333334,2,0.0,0.0,1.0,28.7
1105,0,1,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.5,1,0.0,1.0,0.0,7.3
1106,1,1,0.05555555555555555,0.2222222222222222,0.0,0.16666666666666666,0.5138888888888888,3,0.0,0.0,1.0,36.3
1107,1,1,0.0684931506849315,0.1917808219178082,0.0,0.2328767123287671,0.4931506849315068,1,0.0,0.0,1.0,34.4
1108,0,1,0.0,0.23076923076923078,0.0,0.3076923076923077,0.46153846153846156,0,0.0,1.0,0.0,9.0
1109,2,1,0.06666666666666667,0.26666666666666666,0.0,0.2222222222222222,0.4444444444444444,0,0.0,0.0,1.0,24.3
1110,3,1,0.11864406779661017,0.1864406779661017,0.0,0.1694915254237288,0.5254237288135594,0,0.0,0.0,1.0,28.3
1111,2,1,0.05555555555555555,0.2222222222222222,0.0,0.2777777777777778,0.4444444444444444,0,0.0,0.0,1.0,15.6
1112,0,1,0.029411764705882353,0.17647058823529413,0.0,0.2647058823529412,0.5294117647058824,0,0.0,1.0,0.0,14.7
1113,2,1,0.14583333333333334,0.14583333333333334,0.0,0.2708333333333333,0.3958333333333333,2,0.0,0.0,1.0,22.0
1114,2,1,0.1,0.2125,0.0,0.175,0.4875,2,0.0,0.0,1.0,37.9
1115,2,1,0.1095890410958904,0.2191780821917808,0.0,0.1917808219178082,0.4520547945205479,2,0.0,0.0,1.0,17.6
1116,3,1,0.13924050632911392,0.2911392405063291,0.0,0.21518987341772153,0.35443037974683544,0,0.0,0.0,1.0,43.7
1117,3,1,0.08,0.2,0.0,0.28,0.44,0,0.0,1.0,0.0,10.9
1118,0,1,0.03571428571428571,0.17857142857142858,0.0,0.2857142857142857,0.42857142857142855,2,0.0,1.0,0.0,9.7
1119,2,1,0.08536585365853659,0.2682926829268293,0.0,0.18292682926829268,0.43902439024390244,2,0.0,0.0,1.0,19.7
1120,0,1,0.0,0.4,0.0,0.2,0.4,0,1.0,0.0,0.0,2.7
1121,2,1,0.03125,0.3125,0.0,0.21875,0.4375,0,0.0,1.0,0.0,17.6
1122,0,1,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0,0.0,1.0,0.0,11.3
1123,3,1,0.0,0.3125,0.0,0.125,0.53125,1,0.0,1.0,0.0,14.2
1124,0,1,0.0,0.35714285714285715,0.0,0.21428571428571427,0.42857142857142855,0,0.0,1.0,0.0,7.4
1125,2,1,0.08888888888888889,0.3111111111111111,0.0,0.24444444444444444,0.35555555555555557,0,0.0,0.0,1.0,24.9
1126,1,1,0.045454545454545456,0.09090909090909091,0.0,0.3181818181818182,0.5454545454545454,0,0.0,1.0,0.0,9.5
1127,2,1,0.08,0.24,0.0,0.22,0.46,0,0.0,0.0,1.0,11.6
1128,3,1,0.07692307692307693,0.24615384615384617,0.0,0.23076923076923078,0.4153846153846154,2,0.0,0.0,1.0,31.3
1129,2,1,0.05128205128205128,0.2564102564102564,0.0,0.28205128205128205,0.41025641025641024,0,0.0,0.0,1.0,16.8
1130,2,1,0.0625,0.20833333333333334,0.0,0.22916666666666666,0.4791666666666667,1,0.0,0.0,1.0,24.3
1131,1,1,0.09836065573770492,0.21311475409836064,0.0,0.2786885245901639,0.4098360655737705,0,0.0,0.0,1.0,27.8
1132,3,1,0.08163265306122448,0.22448979591836735,0.0,0.2857142857142857,0.40816326530612246,0,0.0,0.0,1.0,22.4
1133,3,1,0.10810810810810811,0.1891891891891892,0.0,0.2702702702702703,0.40540540540540543,1,0.0,0.0,1.0,15.3
1134,2,1,0.1111111111111111,0.1111111111111111,0.0,0.25925925925925924,0.48148148148148145,1,0.0,1.0,0.0,11.8
1135,3,1,0.06666666666666667,0.2,0.0,0.3333333333333333,0.4,0,0.0,1.0,0.0,8.1
1136,0,1,0.05263157894736842,0.2631578947368421,0.0,0.15789473684210525,0.5,1,0.0,0.0,1.0,18.8
1137,2,1,0.11627906976744186,0.20930232558139536,0.0,0.20930232558139536,0.46511627906976744,0,0.0,0.0,1.0,17.3
1138,1,1,0.08108108108108109,0.24324324324324326,0.0,0.1891891891891892,0.4594594594594595,1,0.0,0.0,1.0,20.5
1139,0,1,0.06818181818181818,0.22727272727272727,0.0,0.20454545454545456,0.4318181818181818,3,0.0,0.0,1.0,21.5
1140,0,1,0.15,0.25,0.0,0.25,0.35,0,0.0,1.0,0.0,7.6
1141,3,1,0.0,0.2727272727272727,0.0,0.2727272727272727,0.45454545454545453,0,0.0,1.0,0.0,4.2
1142,2,1,0.125,0.16666666666666666,0.0,0.25,0.4583333333333333,0,0.0,0.0,1.0,24.0
1143,0,1,0.045454545454545456,0.45454545454545453,0.0,0.09090909090909091,0.4090909090909091,0,0.0,1.0,0.0,11.8
1144,0,1,0.0,0.45454545454545453,0.0,0.09090909090909091,0.36363636363636365,2,0.0,1.0,0.0,13.8
1145,1,1,0.11458333333333333,0.23958333333333334,0.0,0.20833333333333334,0.4166666666666667,2,0.0,0.0,1.0,50.2
1146,3,1,0.08064516129032258,0.22580645161290322,0.0,0.22580645161290322,0.46774193548387094,0,0.0,0.0,1.0,28.6
1147,0,1,0.0847457627118644,0.2542372881355932,0.0,0.11864406779661017,0.4745762711864407,4,0.0,0.0,1.0,28.4
1148,3,1,0.15463917525773196,0.24742268041237114,0.0,0.13402061855670103,0.422680412371134,4,0.0,0.0,1.0,49.3
1149,1,1,0.06896551724137931,0.3448275862068966,0.0,0.13793103448275862,0.4482758620689655,0,0.0,1.0,0.0,16.8
1150,2,1,0.09090909090909091,0.25757575757575757,0.0,0.19696969696969696,0.4393939393939394,1,0.0,0.0,1.0,33.0
1151,1,1,0.2,0.2,0.0,0.2,0.4,0,0.0,0.0,1.0,21.0
1152,0,1,0.14285714285714285,0.3142857142857143,0.0,0.17142857142857143,0.37142857142857144,0,0.0,1.0,0.0,19.3
1153,0,1,0.19230769230769232,0.21153846153846154,0.0,0.19230769230769232,0.38461538461538464,1,0.0,0.0,1.0,24.3
1154,3,1,0.1388888888888889,0.19444444444444445,0.0,0.19444444444444445,0.4722222222222222,0,0.0,0.0,1.0,17.9
1155,0,1,0.125,0.2,0.0,0.225,0.45,0,0.0,0.0,1.0,17.8
1156,3,1,0.12048192771084337,0.1927710843373494,0.0,0.24096385542168675,0.43373493975903615,1,0.0,0.0,1.0,39.4
1157,1,1,0.02702702702702703,0.32432432432432434,0.0,0.13513513513513514,0.5135135135135135,0,0.0,0.0,1.0,19.6
1158,0,1,0.11764705882352941,0.35294117647058826,0.0,0.17647058823529413,0.35294117647058826,0,0.0,1.0,0.0,16.6
1159,2,1,0.058823529411764705,0.23529411764705882,0.0,0.17647058823529413,0.4411764705882353,3,0.0,1.0,0.0,9.8
1160,2,1,0.07142857142857142,0.19642857142857142,0.0,0.23214285714285715,0.48214285714285715,1,0.0,0.0,1.0,26.2
1161,3,1,0.0821917808219178,0.2328767123287671,0.0,0.2191780821917808,0.4657534246575342,0,0.0,0.0,1.0,35.3
1162,0,1,0.09523809523809523,0.2857142857142857,0.0,0.19047619047619047,0.42857142857142855,0,0.0,1.0,0.0,11.7
1163,3,1,0.1111111111111111,0.15873015873015872,0.0,0.20634920634920634,0.5238095238095238,0,0.0,0.0,1.0,30.1
1164,1,1,0.10416666666666667,0.16666666666666666,0.0,0.2708333333333333,0.4583333333333333,0,0.0,0.0,1.0,22.9
1165,1,1,0.14705882352941177,0.2647058823529412,0.0,0.17647058823529413,0.3235294117647059,3,0.0,1.0,0.0,16.8
1166,1,1,0.05454545454545454,0.2727272727272727,0.0,0.18181818181818182,0.4909090909090909,0,0.0,0.0,1.0,27.5
1167,1,1,0.09803921568627451,0.21568627450980393,0.0,0.21568627450980393,0.47058823529411764,0,0.0,0.0,1.0,24.0
1168,3,1,0.13559322033898305,0.2711864406779661,0.0,0.1694915254237288,0.3898305084745763,2,0.0,0.0,1.0,16.2
1169,0,1,0.08888888888888889,0.2,0.0,0.2222222222222222,0.4888888888888889,0,0.0,0.0,1.0,21.2
1170,0,1,0.06666666666666667,0.3,0.0,0.16666666666666666,0.43333333333333335,1,0.0,1.0,0.0,15.7
1171,3,1,0.12658227848101267,0.20253164556962025,0.0,0.22784810126582278,0.4430379746835443,0,0.0,0.0,1.0,40.0
1172,2,1,0.12903225806451613,0.16129032258064516,0.0,0.2903225806451613,0.41935483870967744,0,0.0,0.0,1.0,30.5
1173,1,1,0.19148936170212766,0.2978723404255319,0.0,0.1702127659574468,0.3191489361702128,1,0.0,0.0,1.0,23.7
1174,2,1,0.13333333333333333,0.17777777777777778,0.0,0.2,0.4,4,0.0,0.0,1.0,20.0
1175,1,1,0.020833333333333332,0.16666666666666666,0.0,0.3333333333333333,0.4791666666666667,0,0.0,0.0,1.0,11.2
1176,1,1,0.14545454545454545,0.18181818181818182,0.0,0.23636363636363636,0.43636363636363634,0,0.0,0.0,1.0,27.5
1177,1,1,0.08333333333333333,0.25925925925925924,0.0,0.19444444444444445,0.42592592592592593,4,0.0,0.0,1.0,51.7
1178,3,1,0.08333333333333333,0.1875,0.0,0.22916666666666666,0.5,0,0.0,0.0,1.0,21.7
1179,0,1,0.12903225806451613,0.22580645161290322,0.0,0.16129032258064516,0.41935483870967744,2,0.0,1.0,0.0,14.3
1180,1,1,0.0410958904109589,0.1917808219178082,0.0,0.2328767123287671,0.5205479452054794,1,0.0,0.0,1.0,36.4
1181,3,1,0.07936507936507936,0.23809523809523808,0.0,0.15873015873015872,0.5079365079365079,1,0.0,0.0,1.0,29.7
1182,2,1,0.04081632653061224,0.20408163265306123,0.0,0.24489795918367346,0.5102040816326531,0,0.0,0.0,1.0,26.1
1183,1,1,0.10714285714285714,0.20238095238095238,0.0,0.21428571428571427,0.47619047619047616,0,0.0,0.0,1.0,43.5
1184,0,1,0.07407407407407407,0.25925925925925924,0.0,0.14814814814814814,0.48148148148148145,1,0.0,1.0,0.0,11.6
1185,1,1,0.08641975308641975,0.25925925925925924,0.0,0.14814814814814814,0.4567901234567901,4,0.0,0.0,1.0,39.1
1186,0,1,0.14285714285714285,0.23809523809523808,0.0,0.09523809523809523,0.42857142857142855,2,0.0,1.0,0.0,5.5
1187,0,1,0.0,0.35,0.0,0.25,0.4,0,0.0,1.0,0.0,11.4
1188,0,1,0.09859154929577464,0.22535211267605634,0.0,0.16901408450704225,0.4647887323943662,3,0.0,0.0,1.0,33.9
1189,0,1,0.06896551724137931,0.3103448275862069,0.0,0.1724137931034483,0.3103448275862069,4,0.0,1.0,0.0,2.2
1190,3,1,0.12727272727272726,0.20909090909090908,0.0,0.17272727272727273,0.4818181818181818,1,0.0,0.0,1.0,54.3
1191,3,1,0.11235955056179775,0.19101123595505617,0.0,0.23595505617977527,0.4606741573033708,0,0.0,0.0,1.0,40.8
1192,1,1,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.2857142857142857,0,0.0,0.0,1.0,34.6
1193,2,1,0.05128205128205128,0.23076923076923078,0.0,0.3076923076923077,0.41025641025641024,0,0.0,0.0,1.0,16.2
1194,3,1,0.125,0.25,0.0,0.25,0.375,0,1.0,0.0,0.0,-1.5
1195,0,1,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.36363636363636365,0,0.0,1.0,0.0,5.0
1196,1,1,0.12962962962962962,0.25925925925925924,0.0,0.12962962962962962,0.48148148148148145,0,0.0,0.0,1.0,29.1
1197,3,1,0.1724137931034483,0.15517241379310345,0.0,0.1896551724137931,0.4827586206896552,0,0.0,0.0,1.0,27.8
1198,0,1,0.09090909090909091,0.24242424242424243,0.0,0.15151515151515152,0.3939393939393939,4,0.0,1.0,0.0,17.5
1199,2,1,0.08695652173913043,0.2391304347826087,0.0,0.1956521739130435,0.4782608695652174,0,0.0,0.0,1.0,21.5
1200,3,1,0.10434782608695652,0.19130434782608696,0.0,0.2,0.48695652173913045,2,0.0,0.0,1.0,57.5
1201,0,1,0.09090909090909091,0.36363636363636365,0.0,0.2727272727272727,0.2727272727272727,0,0.0,1.0,0.0,6.8
1202,0,1,0.15,0.15,0.0,0.25,0.45,0,0.0,1.0,0.0,6.5
1203,3,1,0.02631578947368421,0.23684210526315788,0.0,0.23684210526315788,0.5,0,0.0,0.0,1.0,17.9
1204,2,1,0.13513513513513514,0.24324324324324326,0.0,0.1891891891891892,0.43243243243243246,0,0.0,0.0,1.0,18.1
1205,3,1,0.12244897959183673,0.24489795918367346,0.0,0.16326530612244897,0.46938775510204084,0,0.0,0.0,1.0,24.3
1206,3,1,0.07936507936507936,0.20634920634920634,0.0,0.2857142857142857,0.42857142857142855,0,0.0,0.0,1.0,28.8
1207,2,1,0.0,0.21621621621621623,0.0,0.21621621621621623,0.5675675675675675,0,0.0,0.0,1.0,16.6
1208,0,1,0.05714285714285714,0.2857142857142857,0.0,0.17142857142857143,0.4857142857142857,0,0.0,1.0,0.0,18.5
1209,2,1,0.1836734693877551,0.2857142857142857,0.0,0.08163265306122448,0.42857142857142855,1,0.0,0.0,1.0,25.1
1210,1,1,0.13793103448275862,0.27586206896551724,0.0,0.2413793103448276,0.3448275862068966,0,0.0,1.0,0.0,20.0
1211,3,1,0.08450704225352113,0.2535211267605634,0.0,0.22535211267605634,0.4225352112676056,1,0.0,0.0,1.0,36.0
1212,2,1,0.06060606060606061,0.18181818181818182,0.0,0.21212121212121213,0.5454545454545454,0,0.0,1.0,0.0,15.9
1213,0,1,0.0,0.2608695652173913,0.0,0.21739130434782608,0.43478260869565216,2,0.0,1.0,0.0,8.9
1214,2,1,0.09375,0.1875,0.0,0.1875,0.53125,0,0.0,1.0,0.0,14.3
1215,1,1,0.0,0.45,0.0,0.1,0.45,0,0.0,1.0,0.0,9.8
1216,1,1,0.037037037037037035,0.18518518518518517,0.0,0.37037037037037035,0.4074074074074074,0,0.0,1.0,0.0,12.5
1217,0,1,0.25,0.5,0.0,0.0,0.25,0,0.0,1.0,0.0,11.7
1218,1,1,0.047619047619047616,0.21428571428571427,0.0,0.16666666666666666,0.5714285714285714,0,0.0,0.0,1.0,17.4
1219,0,1,0.14285714285714285,0.1836734693877551,0.0,0.1836734693877551,0.4897959183673469,0,0.0,0.0,1.0,19.0
1220,1,1,0.125,0.25,0.0,0.20833333333333334,0.4166666666666667,0,0.0,1.0,0.0,9.6
1221,0,1,0.1111111111111111,0.25925925925925924,0.0,0.2222222222222222,0.4074074074074074,0,0.0,1.0,0.0,10.1
1222,2,1,0.0967741935483871,0.22580645161290322,0.0,0.22580645161290322,0.41935483870967744,1,0.0,1.0,0.0,15.6
1223,1,1,0.06153846153846154,0.2153846153846154,0.0,0.23076923076923078,0.46153846153846156,2,0.0,0.0,1.0,30.9
1224,1,1,0.08823529411764706,0.20588235294117646,0.0,0.17647058823529413,0.5294117647058824,0,0.0,1.0,0.0,16.1
1225,0,1,0.1,0.3,0.1,0.3,0.05,5,0.0,1.0,0.0,6.5
1226,2,1,0.08695652173913043,0.1956521739130435,0.0,0.2391304347826087,0.4782608695652174,0,0.0,0.0,1.0,22.8
1227,3,1,0.09230769230769231,0.15384615384615385,0.0,0.23076923076923078,0.47692307692307695,3,0.0,0.0,1.0,30.1
1228,1,1,0.047619047619047616,0.2857142857142857,0.0,0.23809523809523808,0.42857142857142855,0,0.0,1.0,0.0,8.8
1229,0,1,0.14634146341463414,0.2682926829268293,0.0,0.21951219512195122,0.3170731707317073,2,0.0,0.0,1.0,21.9
1230,1,1,0.09302325581395349,0.23255813953488372,0.0,0.20930232558139536,0.43023255813953487,3,0.0,0.0,1.0,42.3
1231,2,1,0.06557377049180328,0.2459016393442623,0.08196721311475409,0.21311475409836064,0.47540983606557374,0,0.0,0.0,1.0,13.0
1232,2,1,0.07692307692307693,0.19230769230769232,0.0,0.21153846153846154,0.4230769230769231,5,0.0,0.0,1.0,25.7
1233,0,1,0.047619047619047616,0.2857142857142857,0.0,0.19047619047619047,0.47619047619047616,0,0.0,1.0,0.0,14.0
1234,0,1,0.0,0.2,0.0,0.2,0.6,0,1.0,0.0,0.0,4.8
1235,2,1,0.075,0.2,0.0,0.275,0.45,0,0.0,0.0,1.0,19.9
1236,2,1,0.1320754716981132,0.20754716981132076,0.0,0.16981132075471697,0.4716981132075472,1,0.0,0.0,1.0,27.7
1237,0,1,0.23809523809523808,0.23809523809523808,0.0,0.14285714285714285,0.38095238095238093,0,0.0,1.0,0.0,12.1
1238,0,1,0.047619047619047616,0.16666666666666666,0.0,0.2857142857142857,0.5,0,0.0,0.0,1.0,17.0
1239,3,1,0.16091954022988506,0.1839080459770115,0.0,0.21839080459770116,0.4367816091954023,0,0.0,0.0,1.0,42.1
1240,0,1,0.09433962264150944,0.22641509433962265,0.0,0.18867924528301888,0.49056603773584906,0,0.0,0.0,1.0,27.4
1241,2,1,0.09090909090909091,0.2545454545454545,0.0,0.2,0.45454545454545453,0,0.0,0.0,1.0,28.1
1242,0,1,0.18181818181818182,0.2727272727272727,0.0,0.18181818181818182,0.3181818181818182,1,0.0,1.0,0.0,12.9
1243,0,1,0.14285714285714285,0.17857142857142858,0.0,0.23214285714285715,0.44642857142857145,0,0.0,0.0,1.0,25.8
1244,2,1,0.08333333333333333,0.25,0.0,0.25,0.4166666666666667,0,0.0,0.0,1.0,18.3
1245,1,1,0.1,0.24,0.0,0.22,0.44,0,0.0,0.0,1.0,21.0
1246,3,1,0.11428571428571428,0.22857142857142856,0.0,0.22857142857142856,0.42857142857142855,0,0.0,0.0,1.0,36.0
1247,3,1,0.09090909090909091,0.2077922077922078,0.0,0.24675324675324675,0.44155844155844154,1,0.0,0.0,1.0,36.8
1248,3,1,0.07792207792207792,0.15584415584415584,0.0,0.2727272727272727,0.4675324675324675,2,0.0,0.0,1.0,36.2
1249,1,1,0.13636363636363635,0.22727272727272727,0.0,0.2727272727272727,0.36363636363636365,0,0.0,1.0,0.0,8.8
1250,3,1,0.11290322580645161,0.20967741935483872,0.0,0.22580645161290322,0.45161290322580644,0,0.0,0.0,1.0,30.9
1251,1,1,0.09615384615384616,0.25,0.0,0.17307692307692307,0.46153846153846156,1,0.0,0.0,1.0,25.7
1252,3,1,0.025,0.275,0.0,0.2,0.475,1,0.0,0.0,1.0,19.2
1253,2,1,0.125,0.375,0.0,0.125,0.375,0,0.0,1.0,0.0,9.2
1254,2,1,0.12121212121212122,0.12121212121212122,0.0,0.2727272727272727,0.48484848484848486,0,0.0,1.0,0.0,13.9
1255,2,1,0.17142857142857143,0.14285714285714285,0.0,0.2571428571428571,0.4,1,0.0,1.0,0.0,18.8
1256,0,1,0.0,0.26666666666666666,0.0,0.2,0.5333333333333333,0,0.0,1.0,0.0,5.2
1257,1,1,0.0425531914893617,0.19148936170212766,0.0,0.1702127659574468,0.5957446808510638,0,0.0,0.0,1.0,22.2
1258,2,1,0.0851063829787234,0.2765957446808511,0.0,0.19148936170212766,0.44680851063829785,0,0.0,0.0,1.0,24.4
1259,0,1,0.20588235294117646,0.29411764705882354,0.029411764705882353,0.20588235294117646,0.2647058823529412,1,0.0,1.0,0.0,4.1
1260,0,1,0.0684931506849315,0.2191780821917808,0.0,0.2602739726027397,0.4520547945205479,0,0.0,0.0,1.0,36.5
1261,2,1,0.1590909090909091,0.18181818181818182,0.0,0.22727272727272727,0.4090909090909091,1,0.0,0.0,1.0,22.0
1262,1,1,0.1111111111111111,0.1527777777777778,0.0,0.2361111111111111,0.5,0,0.0,0.0,1.0,34.1
1263,0,1,0.15625,0.21875,0.0,0.125,0.4375,2,0.0,1.0,0.0,14.9
1264,0,1,0.09615384615384616,0.23076923076923078,0.0,0.2692307692307692,0.40384615384615385,0,0.0,0.0,1.0,21.7
1265,2,1,0.0,0.3,0.0,0.2,0.5,0,1.0,0.0,0.0,6.2
1266,3,1,0.1232876712328767,0.2328767123287671,0.0,0.2328767123287671,0.3972602739726027,1,0.0,0.0,1.0,36.6
1267,0,1,0.08,0.32,0.0,0.12,0.36,3,0.0,1.0,0.0,13.1
1268,1,1,0.10714285714285714,0.10714285714285714,0.0,0.32142857142857145,0.4642857142857143,0,0.0,1.0,0.0,12.3
1269,2,1,0.075,0.225,0.0,0.275,0.375,2,0.0,0.0,1.0,19.0
1270,0,1,0.11538461538461539,0.3076923076923077,0.038461538461538464,0.07692307692307693,0.46153846153846156,1,0.0,1.0,0.0,11.9
1271,2,1,0.078125,0.171875,0.0,0.1875,0.5,4,0.0,0.0,1.0,12.8
1272,2,1,0.07692307692307693,0.20512820512820512,0.0,0.23076923076923078,0.4358974358974359,2,0.0,0.0,1.0,17.8
1273,3,1,0.058823529411764705,0.27450980392156865,0.0,0.21568627450980393,0.43137254901960786,1,0.0,0.0,1.0,11.3
1274,2,1,0.17857142857142858,0.21428571428571427,0.0,0.21428571428571427,0.39285714285714285,0,0.0,1.0,0.0,17.1
1275,2,1,0.025,0.225,0.0,0.175,0.5,3,0.0,0.0,1.0,18.4
1276,3,1,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0.5,0,0.0,1.0,0.0,5.8
1277,1,1,0.05714285714285714,0.14285714285714285,0.0,0.37142857142857144,0.42857142857142855,0,0.0,1.0,0.0,17.5
1278,2,1,0.109375,0.234375,0.0,0.1875,0.421875,3,0.0,0.0,1.0,15.6
1279,0,1,0.125,0.1875,0.0,0.1875,0.5,0,0.0,1.0,0.0,9.2
