essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,pred_score
8546,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,40.6,0
8547,4,0,1,2,2,3,3,3,2,0.0,0.0,1.0,21.4,0
8548,4,1,1,2,2,3,2,3,2,0.0,0.0,1.0,37.8,0
8549,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.9,0
8550,4,1,1,2,2,3,2,3,2,0.0,0.0,1.0,38.8,0
8551,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,16.1,0
8552,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,33.9,1
8553,4,1,1,2,2,2,2,2,2,0.0,0.0,1.0,11.2,0
8554,4,0,1,2,2,3,3,2,2,0.0,1.0,0.0,13.8,0
8555,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.4,0
8556,4,0,1,2,3,3,2,2,2,0.0,0.0,1.0,19.1,0
8557,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,16.8,0
8558,4,1,1,2,3,3,2,2,2,0.0,1.0,0.0,18.3,0
8559,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.3,0
8560,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,16.3,0
8561,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,29.8,0
8562,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.2,0
8563,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,17.9,0
8564,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,31.9,0
8565,4,1,1,2,3,3,2,2,2,0.0,0.0,1.0,11.8,0
8566,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.4,0
8567,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,14.3,0
8568,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.0,0
8569,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,27.4,0
8570,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,4.3,0
8571,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,12.0,0
8572,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,16.5,0
8573,4,2,1,2,2,3,3,2,2,0.0,0.0,1.0,33.7,0
8574,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.7,0
8575,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.7,0
8576,4,0,1,2,2,3,3,3,2,0.0,0.0,1.0,19.9,0
8577,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,38.8,0
8578,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,26.2,0
8579,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.4,0
8580,4,2,1,2,2,3,2,2,2,0.0,0.5,0.5,19.7,0
8581,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,20.6,0
8582,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.7,0
8583,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,9.6,0
8584,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,14.1,0
8585,4,0,1,3,2,3,2,2,2,0.0,1.0,0.0,15.6,0
8586,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.7,0
8587,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,18.4,0
8588,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,32.8,0
8589,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,24.8,0
8590,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.0,0
8591,4,1,1,3,2,3,3,2,2,0.0,0.0,1.0,30.6,0
8592,4,0,1,2,3,3,2,2,2,0.0,0.0,1.0,28.8,0
8593,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,18.4,0
8594,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.0,0
8595,4,0,1,2,2,3,2,2,1,0.0,0.0,1.0,21.7,0
8596,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,13.2,0
8597,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,9.7,0
8598,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.7,0
8599,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,20.8,0
8600,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.4,0
8601,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,17.1,0
8602,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.0,0
8603,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.6,0
8604,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,17.1,0
8605,4,1,1,2,2,3,2,2,1,0.0,1.0,0.0,15.8,0
8606,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,14.2,0
8607,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.7,0
8608,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.1,0
8609,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,13.1,0
8610,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,34.6,0
8611,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,16.9,0
8612,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,19.9,0
8613,4,1,1,2,3,3,2,2,2,0.0,0.0,1.0,25.6,0
8614,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.7,0
8615,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,16.2,0
8616,4,0,1,2,2,3,3,2,2,0.0,1.0,0.0,14.0,0
8617,4,0,1,2,3,3,2,2,1,0.0,0.0,1.0,18.0,0
8618,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,9.9,0
8619,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,19.0,0
8620,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.4,0
8621,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,12.7,0
8622,4,1,1,2,2,3,2,2,2,1.0,0.0,0.0,8.1,0
8623,4,1,1,2,2,3,2,2,1,0.0,0.0,1.0,15.6,0
8624,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,25.3,0
8625,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,16.5,0
8626,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,17.7,0
8627,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.8,0
8628,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,17.5,0
8629,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,32.4,1
8630,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.1,0
8631,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,12.2,0
8632,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,17.0,0
8633,4,1,1,2,2,3,2,3,2,0.0,0.0,1.0,28.3,0
8634,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,17.2,0
8635,4,0,1,2,3,3,2,2,2,0.0,0.0,1.0,25.6,0
8636,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,21.0,1
8637,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,20.3,0
8638,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,7.8,0
8639,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.2,0
8640,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.1,0
8641,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,17.9,0
8642,4,0,1,2,2,3,3,2,2,0.0,0.0,1.0,20.1,0
8643,4,1,1,3,2,3,2,2,1,0.0,0.0,1.0,28.1,0
8644,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,17.1,0
8645,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.0,0
8646,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,9.0,0
8647,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,16.8,0
8648,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.2,0
8649,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.2,0
8650,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,10.4,0
8651,4,0,1,2,2,3,2,3,2,0.0,0.0,1.0,30.7,0
8652,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,10.2,0
8653,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,33.0,0
8654,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,16.9,0
8655,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.3,0
8656,4,0,1,2,2,3,3,2,2,0.0,1.0,0.0,15.8,0
8657,4,0,1,3,2,3,2,2,1,0.0,0.0,1.0,11.1,0
8658,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.6,0
8659,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,18.5,0
8660,4,1,1,2,2,3,3,2,2,0.0,0.0,1.0,26.7,0
8661,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,33.6,0
8662,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,21.5,0
8663,4,0,1,2,2,3,3,3,2,0.0,1.0,0.0,15.5,0
8664,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,16.5,0
8665,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,26.6,0
8666,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.7,0
8667,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.8,0
8668,4,1,1,2,2,3,3,2,2,0.0,0.0,1.0,26.5,0
8669,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,16.5,0
8670,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,31.9,0
8671,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,13.1,1
8672,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,6.0,0
8673,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.9,0
8674,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.7,0
8675,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.1,0
8676,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,19.1,0
8677,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,7.4,0
8678,4,0,1,2,2,3,2,3,2,0.0,0.0,1.0,18.0,0
8679,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,19.5,0
8680,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.8,0
8681,4,1,1,2,2,3,2,2,1,0.0,0.0,1.0,38.0,0
8682,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,5.7,0
8683,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,22.2,0
8684,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,8.3,0
8685,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,7.1,0
8686,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,31.8,0
8687,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,17.1,0
8688,4,1,1,2,2,3,2,3,2,0.0,0.0,1.0,26.3,0
8689,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.9,0
8690,4,0,1,3,2,3,2,3,2,0.0,1.0,0.0,15.9,0
8691,4,0,1,2,2,3,2,3,2,0.0,0.0,1.0,20.0,0
8692,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,17.7,0
8693,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,18.5,0
8694,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,10.6,0
8695,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,15.3,0
8696,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,18.3,0
8697,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.3,0
8698,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,26.6,0
8699,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.4,0
8700,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,22.3,0
8701,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,11.9,0
8702,4,1,1,2,3,3,2,2,2,0.0,1.0,0.0,19.7,0
8703,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,33.7,0
8704,4,0,1,2,3,3,2,2,2,0.0,1.0,0.0,16.9,0
8705,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,13.3,0
8706,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.3,0
8707,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.4,0
8708,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,17.0,0
8709,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,28.5,0
8710,4,1,1,2,3,3,2,2,2,0.0,1.0,0.0,12.1,0
8711,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,36.3,0
8712,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.5,0
8713,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.4,0
8714,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,19.6,0
8715,4,0,1,3,2,3,2,2,2,0.0,1.0,0.0,11.5,0
8716,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.2,0
8717,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,36.3,0
8718,4,1,1,2,2,3,3,2,2,0.0,0.0,1.0,30.3,0
8719,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,15.1,0
8720,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.5,0
8721,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.9,0
8722,4,1,1,2,3,3,2,2,2,0.0,0.0,1.0,25.4,0
8723,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,27.4,0
8724,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,4.3,0
8725,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.6,0
8726,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.3,0
8727,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.5,0
8728,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.7,0
8729,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.4,0
8730,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,15.9,0
8731,4,1,1,2,2,3,3,2,2,0.0,0.0,1.0,22.9,0
8732,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,15.7,0
8733,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,17.4,0
8734,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,7.2,0
8735,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,19.3,0
8736,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.6,0
8737,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,17.9,0
8738,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.7,0
8739,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,2.5,0
8740,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,29.7,1
8741,4,0,1,2,2,3,2,3,2,0.0,1.0,0.0,14.9,0
8742,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,18.1,0
8743,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,36.8,0
8744,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,13.0,0
8745,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,12.0,0
8746,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.3,0
8747,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,15.2,0
8748,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.1,0
8749,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.0,0
8750,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.0,0
8751,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,22.6,0
8752,4,0,1,2,2,3,3,2,2,0.0,1.0,0.0,14.2,0
8753,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.1,0
8754,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,29.1,0
8755,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,15.6,0
8756,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.6,0
8757,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,23.1,0
8758,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,12.4,0
8759,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.1,0
8760,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,11.8,0
8761,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.6,0
8762,4,1,1,3,2,3,2,3,2,0.0,1.0,0.0,13.8,0
8763,4,0,1,3,2,3,2,2,2,0.0,1.0,0.0,5.8,0
8764,4,2,1,3,2,3,3,2,2,0.0,0.0,1.0,33.4,0
8765,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.6,0
8766,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.2,0
8767,4,0,1,2,2,2,2,2,2,0.0,1.0,0.0,12.1,0
8768,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.0,0
8769,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.8,0
8770,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.3,0
8771,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,30.4,1
8772,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,18.3,0
8773,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.8,0
8774,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.0,0
8775,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,10.1,0
8776,4,0,1,2,2,3,2,2,1,0.0,0.0,1.0,27.2,0
8777,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,17.1,0
8778,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.6,0
8779,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,29.0,0
8780,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,14.9,0
8781,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.6,0
8782,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,9.9,0
8783,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.4,0
8784,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,16.1,0
8785,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.9,0
8786,4,0,1,2,2,3,2,3,2,0.0,1.0,0.0,17.7,0
8787,4,1,1,2,2,3,2,3,1,0.0,1.0,0.0,15.5,0
8788,4,1,1,2,2,3,2,3,2,0.0,0.0,1.0,29.7,0
8789,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.4,0
8790,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,10.6,0
8791,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,-0.4,0
8792,4,0,1,2,2,3,2,3,2,0.0,0.0,1.0,10.5,0
8793,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,20.8,0
8794,4,2,1,2,2,3,2,2,1,0.0,0.0,1.0,21.3,1
8795,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,14.3,0
8796,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.4,0
8797,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,13.1,0
8798,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,41.2,0
8799,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,12.4,0
8800,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,11.8,0
8801,4,0,1,3,2,3,2,2,2,0.0,1.0,0.0,10.0,0
8802,4,1,1,2,3,3,2,2,2,0.0,0.0,1.0,17.5,0
8803,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,10.7,0
8804,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,17.5,0
8805,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.4,0
8806,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,24.0,0
8807,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.0,0
8808,4,1,1,2,3,3,2,2,2,0.0,1.0,0.0,12.0,0
8809,4,1,1,2,2,3,3,2,2,0.0,0.0,1.0,29.8,0
8810,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,7.9,0
8811,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.8,0
8812,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,18.7,0
8813,4,0,1,2,2,3,2,3,2,0.0,1.0,0.0,11.6,0
8814,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,9.3,0
8815,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,9.7,0
8816,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,16.0,0
8817,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,12.9,0
8818,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,36.0,1
8819,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.7,0
8820,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.0,0
8821,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,33.5,0
8822,4,1,1,2,2,3,2,3,2,0.0,0.0,1.0,19.5,0
8823,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,17.5,0
8824,4,0,1,2,2,3,2,2,2,1.0,0.0,0.0,10.3,0
8825,4,0,1,2,3,3,2,2,2,0.0,1.0,0.0,15.8,0
8826,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,7.6,0
8827,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,6.5,0
8828,4,1,1,2,2,3,3,2,2,0.0,1.0,0.0,17.6,0
8829,4,1,1,2,2,3,3,2,2,0.0,0.0,1.0,29.2,0
8830,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.2,0
8831,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,10.1,0
8832,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,10.1,0
8833,4,0,1,2,3,3,2,2,2,0.0,1.0,0.0,11.6,0
8834,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,31.1,0
8835,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,20.1,0
8836,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,10.1,0
8837,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.3,0
8838,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.9,0
8839,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,14.8,0
8840,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,20.7,0
8841,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,9.6,0
8842,4,1,1,2,2,3,3,2,1,0.0,0.0,1.0,9.3,0
8843,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.9,0
8844,4,0,1,2,2,3,2,2,2,0.5,0.5,0.0,10.6,0
8845,4,0,1,2,2,3,2,2,1,0.0,1.0,0.0,12.1,0
8846,4,1,1,2,2,3,3,2,2,0.0,0.0,1.0,22.5,0
8847,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.9,0
8848,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.5,0
8849,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,19.3,0
8850,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.5,0
8851,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,17.7,0
8852,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,20.6,0
8853,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.0,0
8854,4,1,1,2,2,3,2,3,2,0.0,0.0,1.0,16.6,0
8855,4,1,1,2,2,3,3,2,1,0.0,0.0,1.0,31.4,0
8856,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,18.3,0
8857,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,34.8,0
8858,4,1,1,2,3,3,2,2,2,0.0,0.0,1.0,20.5,0
8859,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.4,0
8860,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,8.0,0
8861,4,1,1,2,2,3,2,2,1,0.0,0.0,1.0,25.7,0
8862,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,16.8,0
8863,4,1,1,3,2,3,3,2,1,0.0,0.0,1.0,30.9,0
8864,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,6.9,0
8865,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.2,0
8866,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.6,0
8867,4,0,1,2,2,3,2,3,2,0.0,0.0,1.0,23.7,0
8868,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,18.1,0
8869,4,1,1,2,3,3,2,2,2,0.0,0.0,1.0,22.5,0
8870,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.8,0
8871,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.1,0
8872,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.5,0
8873,4,1,1,3,2,3,2,2,2,0.0,1.0,0.0,10.8,0
8874,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.9,0
8875,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.0,0
8876,4,0,1,2,2,3,3,2,2,0.0,1.0,0.0,10.0,0
8877,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,17.9,0
8878,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.2,0
8879,4,0,1,2,2,3,2,3,1,0.0,0.0,1.0,29.9,0
8880,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,7.1,0
8881,4,0,1,2,2,3,3,2,2,0.0,1.0,0.0,14.8,0
8882,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,21.1,0
8883,4,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.2,0
8884,4,2,1,2,2,3,3,2,2,0.0,0.0,1.0,26.3,1
8885,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,19.7,0
8886,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.5,0
8887,4,0,1,2,2,3,2,2,2,0.0,1.0,0.0,7.2,0
8888,4,1,1,2,2,3,3,2,2,0.0,0.0,1.0,21.7,0
8889,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,25.4,1
8890,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,17.8,0
8891,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,18.6,0
8892,4,0,1,2,3,3,2,2,2,0.0,0.0,1.0,24.4,0
8893,4,1,1,2,2,3,3,2,2,0.0,1.0,0.0,15.1,0
8894,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.8,0
8895,4,0,1,2,3,3,2,2,2,0.0,1.0,0.0,10.7,0
8896,4,2,1,2,2,3,2,2,2,0.0,0.0,1.0,33.8,1
8897,4,1,1,3,2,3,2,2,2,0.0,0.0,1.0,30.1,0
8898,4,1,1,3,3,3,2,2,2,0.0,0.0,1.0,21.7,0
8899,4,1,1,2,2,3,2,2,2,0.0,1.0,0.0,17.7,0
8900,4,2,1,2,2,3,2,3,2,0.0,0.0,1.0,48.8,1
8901,4,0,1,2,2,3,2,2,2,0.0,0.0,1.0,19.8,0
