essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level
20834,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,1.4,1
20835,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,5.0,0
20836,8,2,1,3,2,2,2,2,1,0.0,0.0,1.0,14.4,1
20837,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,12.9,0
20838,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.7,1
20839,8,0,1,3,2,2,2,2,2,0.0,1.0,0.0,5.4,0
20840,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,2.1,0
20841,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.9,1
20842,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,11.0,1
20843,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,5.3,1
20844,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.5,0
20845,8,0,1,2,3,2,2,2,2,0.0,1.0,0.0,11.9,0
20846,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.2,1
20847,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,14.4,1
20848,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,11.0,0
20849,8,1,1,2,2,2,2,2,2,1.0,0.0,0.0,0.2,0
20850,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,3.8,1
20851,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,13.4,0
20852,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,11.7,1
20853,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,6.2,0
20854,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.5,1
20855,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,-2.9,0
20856,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,11.1,0
20857,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,3.9,0
20858,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,8.1,1
20859,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.3,1
20860,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.0,1
20861,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,16.5,0
20862,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,4.5,1
20863,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.3,1
20864,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,7.4,1
20865,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,14.1,1
20866,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.0,0
20867,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,21.6,1
20868,8,2,1,3,2,3,2,2,2,0.0,0.0,1.0,7.2,1
20869,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,5.4,1
20870,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,2.7,1
20871,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,2.4,1
20872,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.2,1
20873,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,2.2,0
20874,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.0,1
20875,8,2,1,2,2,2,2,3,2,0.0,0.0,1.0,13.5,1
20876,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,7.2,0
20877,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,8.1,0
20878,8,2,1,2,2,2,2,3,2,0.0,0.0,1.0,15.2,1
20879,8,1,1,2,2,2,2,2,2,1.0,0.0,0.0,1.0,0
20880,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,3.1,1
20881,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.5,1
20882,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.3,0
20883,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.9,1
20884,8,1,1,3,2,2,2,2,2,0.0,0.0,1.0,5.4,0
20885,8,2,1,2,3,3,2,2,2,0.0,0.0,1.0,6.9,1
20886,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,8.4,0
20887,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,4.2,0
20888,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.7,1
20889,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.2,0
20890,8,0,1,3,2,2,2,2,2,0.0,0.0,1.0,16.0,0
20891,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,0.5,0
20892,8,0,1,3,2,2,2,2,2,0.0,0.0,1.0,8.5,0
20893,8,2,1,3,2,3,2,2,2,0.0,0.0,1.0,8.2,1
20894,8,2,1,2,3,2,3,2,2,0.0,0.0,1.0,8.6,1
20895,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,8.5,0
20896,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.4,1
20897,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,10.0,0
20898,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,17.3,1
20899,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,17.1,1
20900,8,1,1,2,3,2,2,2,2,0.0,0.0,1.0,9.0,0
20901,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,8.8,0
20902,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,21.7,0
20903,8,0,1,2,2,2,2,3,2,0.0,0.0,1.0,7.9,0
20904,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,9.1,0
20905,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.4,0
20906,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,17.7,1
20907,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,14.3,0
20908,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,11.2,1
20909,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.3,1
20910,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,3.4,0
20911,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.9,1
20912,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.0,1
20913,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,0.3,0
20914,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,7.1,0
20915,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.3,0
20916,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.5,1
20917,8,2,1,2,2,2,2,2,1,0.0,0.0,1.0,10.8,1
20918,8,2,1,3,2,3,2,2,2,0.0,0.0,1.0,12.9,1
20919,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,12.9,0
20920,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,4.6,0
20921,8,1,1,2,2,2,2,3,2,0.0,1.0,0.0,10.8,0
20922,8,2,1,2,3,2,2,2,2,0.0,1.0,0.0,9.1,1
20923,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,5.3,1
20924,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,12.5,1
20925,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,19.2,0
20926,8,2,1,2,2,2,2,3,2,0.0,0.0,1.0,6.3,1
20927,8,1,1,2,2,2,3,2,2,0.0,1.0,0.0,4.7,0
20928,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,22.3,1
20929,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,4.6,0
20930,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,1.7,0
20931,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,9.9,0
20932,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,1.6,0
20933,8,2,1,2,2,2,2,3,2,0.0,0.0,1.0,4.4,1
20934,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.2,1
20935,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.7,1
20936,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,5.8,1
20937,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,10.0,0
20938,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,12.3,0
20939,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,12.4,1
20940,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,7.4,0
20941,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,9.9,1
20942,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.3,1
20943,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,4.7,0
20944,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,17.9,0
20945,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,21.7,0
20946,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,5.2,0
20947,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,15.0,1
20948,8,2,1,2,3,2,2,2,2,0.0,1.0,0.0,2.9,1
20949,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,13.8,0
20950,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,5.2,0
20951,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,6.3,0
20952,8,0,1,2,2,3,2,2,2,0.0,1.0,0.0,2.7,0
20953,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,6.4,0
20954,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.8,1
20955,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,4.9,0
20956,8,2,1,2,3,2,2,3,2,0.0,0.0,1.0,5.4,1
20957,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,6.8,1
20958,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.3,0
20959,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,9.0,0
20960,8,2,1,3,2,3,2,2,2,0.0,0.0,1.0,7.7,1
20961,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,9.2,1
20962,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,6.7,0
20963,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,9.9,0
20964,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.6,1
20965,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.9,1
20966,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,3.1,0
20967,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,6.4,1
20968,8,2,1,2,2,2,2,2,1,0.0,0.0,1.0,11.1,1
20969,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,12.1,0
20970,8,2,1,3,2,2,2,3,2,0.0,0.0,1.0,9.3,1
20971,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.9,1
20972,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,2.4,1
20973,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,6.3,0
20974,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,40.8,0
20975,8,1,1,2,3,2,2,2,2,0.0,0.0,1.0,6.1,0
20976,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,11.2,0
20977,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.3,1
20978,8,1,1,3,2,2,2,2,2,0.0,0.0,1.0,11.5,0
20979,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,11.4,1
20980,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,4.8,1
20981,8,2,1,2,2,2,2,2,1,0.0,0.0,1.0,5.3,1
20982,8,1,1,2,2,3,2,2,2,0.0,1.0,0.0,8.7,0
20983,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,5.5,0
20984,8,2,1,2,3,2,2,3,2,0.0,0.0,1.0,5.9,1
20985,8,0,1,3,2,2,3,2,2,0.0,0.0,1.0,9.0,0
20986,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,3.9,0
20987,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.8,1
20988,8,2,1,3,2,2,2,3,2,0.0,0.0,1.0,7.1,1
20989,8,2,1,2,2,2,2,3,2,0.0,1.0,0.0,6.0,1
20990,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,10.0,0
20991,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.3,1
20992,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.0,1
20993,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,4.2,0
20994,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,5.4,1
20995,8,2,1,2,2,3,3,2,2,0.0,0.0,1.0,11.8,1
20996,8,0,1,2,2,2,3,2,2,0.0,0.0,1.0,20.2,0
20997,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,8.6,0
20998,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,14.7,0
20999,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,8.4,0
21000,8,2,1,3,2,2,3,2,2,0.0,0.0,1.0,6.6,1
21001,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,5.6,0
21002,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,5.1,1
21003,8,0,1,2,2,3,2,2,2,0.0,1.0,0.0,4.8,0
21004,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,2.7,0
21005,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,11.8,1
21006,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,8.1,1
21007,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,9.2,1
21008,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,15.0,0
21009,8,1,1,2,2,2,3,2,2,0.0,0.0,1.0,7.1,0
21010,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,4.4,1
21011,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,7.9,0
21012,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,5.6,0
21013,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,9.5,0
21014,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,2.8,0
21015,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,4.6,0
21016,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,9.9,0
21017,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.9,1
21018,8,0,1,2,2,3,2,3,2,0.0,0.0,1.0,6.8,0
21019,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,17.6,0
21020,8,0,1,2,2,3,2,3,2,0.0,0.0,1.0,6.1,0
21021,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,2.3,0
21022,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,13.7,0
21023,8,2,1,3,3,2,2,2,2,0.0,0.0,1.0,14.7,1
21024,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.3,1
21025,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,4.5,0
21026,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,8.6,0
21027,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,11.6,0
21028,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,3.2,0
21029,8,2,1,2,2,3,2,3,2,0.0,0.0,1.0,3.1,1
21030,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.0,1
21031,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,-4.1,0
21032,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.1,0
21033,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.7,1
21034,8,0,1,2,2,3,2,2,2,0.0,1.0,0.0,4.8,0
21035,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.3,1
21036,8,2,1,3,3,2,2,2,2,0.0,0.0,1.0,19.7,1
21037,8,0,1,2,2,2,3,2,2,0.0,0.0,1.0,29.5,0
21038,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,2.5,0
21039,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,9.3,0
21040,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.0,1
21041,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,20.7,0
21042,8,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.1,0
21043,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.6,1
21044,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,16.3,1
21045,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,13.0,0
21046,8,1,1,2,2,2,2,2,1,0.0,0.0,1.0,6.7,0
21047,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.9,1
21048,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.0,1
21049,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,5.3,0
21050,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.7,1
21051,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.1,1
21052,8,2,1,2,2,3,2,2,2,0.0,1.0,0.0,4.3,1
21053,8,1,1,3,2,2,2,2,2,0.0,0.0,1.0,4.9,0
21054,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,9.5,0
21055,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,4.7,0
21056,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.3,1
21057,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,15.5,0
21058,8,2,1,2,2,2,2,2,1,0.0,0.0,1.0,14.4,1
21059,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,5.4,0
21060,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,5.5,1
21061,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,20.8,1
21062,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,18.9,0
21063,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.3,1
21064,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,-0.1,0
21065,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,19.8,0
21066,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.7,1
21067,8,0,1,3,2,2,2,2,2,0.0,1.0,0.0,2.8,0
21068,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,7.6,0
21069,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,2.9,0
21070,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,7.4,0
21071,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,3.1,1
21072,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,-2.1,0
21073,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,8.0,0
21074,8,1,1,3,2,2,2,2,2,0.0,1.0,0.0,3.9,0
21075,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,3.0,1
21076,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,27.2,0
21077,8,2,1,2,2,2,3,2,2,0.0,1.0,0.0,4.1,1
21078,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,3.0,0
21079,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,5.3,0
21080,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,2.8,0
21081,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,7.4,0
21082,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,6.3,0
21083,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,4.8,1
21084,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,10.9,0
21085,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,3.6,0
21086,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,4.5,0
21087,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,9.7,1
21088,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.8,1
21089,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,14.8,0
21090,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,5.1,0
21091,8,1,1,2,2,2,2,2,2,1.0,0.0,0.0,-1.0,0
21092,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,7.2,1
21093,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,6.1,1
21094,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,2.6,0
21095,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,2.3,0
21096,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,8.5,0
21097,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,10.9,0
21098,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,6.6,1
21099,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,9.0,0
21100,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,15.5,0
21101,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,6.9,0
21102,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,5.5,1
21103,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.1,1
21104,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,5.5,0
21105,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,9.9,1
21106,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,4.3,0
21107,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,14.0,1
21108,8,2,1,2,2,3,3,2,2,0.0,0.0,1.0,8.8,1
21109,8,1,1,3,3,2,2,2,2,0.0,0.0,1.0,23.1,0
21110,8,2,1,2,2,2,2,2,1,0.0,0.0,1.0,8.4,1
21111,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,9.0,0
21112,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.3,1
21113,8,0,1,2,2,2,3,2,2,0.0,0.0,1.0,27.2,0
21114,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,0.2,0
21115,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,8.3,0
21116,8,0,1,2,2,2,2,2,1,1.0,0.0,0.0,2.4,0
21117,8,0,1,2,3,2,2,2,2,0.0,1.0,0.0,14.4,0
21118,8,1,1,3,2,2,2,2,2,0.0,1.0,0.0,12.1,0
21119,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.2,1
21120,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,10.5,0
21121,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,4.3,0
21122,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.4,1
21123,8,1,1,2,2,3,2,3,2,0.0,0.0,1.0,9.0,0
21124,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.7,1
21125,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,3.5,0
21126,8,1,1,2,3,3,2,2,2,0.0,0.0,1.0,4.2,0
21127,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,9.7,0
21128,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,4.7,1
21129,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,0.9,1
21130,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,8.4,0
21131,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,4.1,1
21132,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,10.7,0
21133,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,7.2,0
21134,8,0,1,2,3,2,2,2,2,0.0,0.0,1.0,13.6,0
21135,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.2,1
21136,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,6.0,1
21137,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,3.7,0
21138,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.3,1
21139,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,9.1,0
21140,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,17.8,0
21141,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,11.0,1
21142,8,1,1,2,2,2,2,3,2,0.0,1.0,0.0,2.6,0
21143,8,1,1,3,3,2,2,2,2,0.0,1.0,0.0,5.0,0
21144,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,3.0,0
21145,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.9,1
21146,8,1,1,2,3,2,2,2,2,0.0,0.0,1.0,15.6,0
21147,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.6,1
21148,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,7.0,0
21149,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,6.7,1
21150,8,1,1,3,2,2,3,2,2,0.0,1.0,0.0,5.2,0
21151,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,5.5,1
21152,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.4,1
21153,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.7,1
21154,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,67.0,1
21155,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,3.5,0
21156,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,2.4,0
21157,8,2,1,2,2,3,3,2,2,0.0,0.0,1.0,5.9,1
21158,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,6.0,1
21159,8,2,1,2,3,2,2,2,2,0.0,1.0,0.0,5.8,1
21160,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.0,1
21161,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,1.9,1
21162,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,1.1,0
21163,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,9.0,1
21164,8,2,1,2,2,3,3,2,2,0.0,0.0,1.0,5.8,1
21165,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,5.7,0
21166,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,4.5,0
21167,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,9.2,0
21168,8,0,1,3,2,3,2,2,2,0.0,0.0,1.0,18.3,0
21169,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,2.5,0
21170,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,3.8,1
21171,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,1.7,0
21172,8,2,1,3,2,2,3,2,2,0.0,0.0,1.0,7.6,1
21173,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,6.3,0
21174,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,12.4,0
21175,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,14.8,0
21176,8,0,1,2,2,2,2,3,2,0.0,1.0,0.0,6.6,0
21177,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,0.3,0
21178,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,31.4,0
21179,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,9.4,0
21180,8,1,1,2,2,2,3,2,2,0.0,0.0,1.0,10.1,0
21181,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,5.8,0
21182,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,5.4,0
21183,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.2,0
21184,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.6,1
21185,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.6,1
21186,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,0.5,0
21187,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,9.4,1
21188,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.6,1
21189,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,3.7,0
