essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,pred_score
5272,3,1,1,2,3,3,2,2,2,0.0,0.0,1.0,30.6,0
5273,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,31.2,0
5274,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,12.3,0
5275,3,1,1,2,2,3,2,3,2,0.0,0.0,1.0,31.6,0
5276,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,15.6,1
5277,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,29.2,0
5278,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,27.0,0
5279,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,17.5,0
5280,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,22.0,0
5281,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.3,0
5282,3,1,1,3,2,3,2,2,1,0.0,0.0,1.0,28.9,0
5283,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.9,0
5284,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,22.4,0
5285,3,0,1,2,2,3,3,2,2,0.0,0.0,1.0,28.8,0
5286,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,39.3,1
5287,3,0,1,2,3,3,2,2,2,0.0,1.0,0.0,14.2,0
5288,3,2,1,2,2,3,3,2,2,0.0,1.0,0.0,17.0,1
5289,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,30.6,1
5290,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,24.6,1
5291,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,28.2,0
5292,3,1,1,2,2,3,2,3,2,0.0,0.0,1.0,16.9,0
5293,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,32.5,0
5294,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.5,0
5295,3,2,1,2,2,3,2,2,1,0.0,0.0,1.0,37.6,1
5296,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,24.8,1
5297,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,32.2,1
5298,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.7,0
5299,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,19.5,0
5300,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,25.7,1
5301,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.8,0
5302,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,31.1,1
5303,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.7,0
5304,3,1,1,2,2,3,2,3,2,0.0,0.0,1.0,24.9,0
5305,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,24.0,1
5306,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,22.7,0
5307,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,30.0,0
5308,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,29.0,0
5309,3,1,1,2,3,3,3,2,2,0.0,0.0,1.0,24.8,0
5310,3,2,1,2,2,3,3,2,2,0.0,0.0,1.0,20.1,1
5311,3,2,1,2,2,3,2,3,2,0.0,0.0,1.0,49.1,1
5312,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,25.5,1
5313,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.3,0
5314,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,29.8,0
5315,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,22.8,0
5316,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,14.6,0
5317,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.5,0
5318,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,34.0,0
5319,3,1,1,2,3,3,2,2,2,0.0,0.0,1.0,27.1,0
5320,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.1,0
5321,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,17.3,0
5322,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,19.9,0
5323,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.8,0
5324,3,0,1,2,2,3,3,2,2,0.0,0.0,1.0,30.7,0
5325,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,27.3,1
5326,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,30.6,0
5327,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.7,0
5328,3,2,1,3,2,3,2,2,2,0.0,0.0,1.0,24.4,1
5329,3,2,1,2,3,3,2,2,2,0.0,0.0,1.0,33.6,1
5330,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,32.6,0
5331,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,34.3,0
5332,3,0,1,2,2,3,3,2,2,0.0,1.0,0.0,18.3,0
5333,3,2,1,2,2,3,3,2,2,0.0,0.0,1.0,18.4,1
5334,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,26.6,0
5335,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,37.3,0
5336,3,2,1,2,2,3,2,2,1,0.0,0.0,1.0,20.1,1
5337,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,29.5,0
5338,3,0,1,2,2,3,3,2,2,0.0,0.0,1.0,25.7,0
5339,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,40.3,0
5340,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,41.9,0
5341,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,37.5,0
5342,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.2,0
5343,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,40.3,0
5344,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,20.5,0
5345,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,25.2,1
5346,3,1,1,2,2,3,2,3,2,0.0,0.5,0.5,15.3,0
5347,3,1,1,3,2,3,3,2,2,0.0,0.0,1.0,32.2,0
5348,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,29.1,0
5349,3,1,1,2,2,3,3,2,1,0.0,0.0,1.0,32.9,0
5350,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,11.2,1
5351,3,2,1,2,2,3,3,2,1,0.0,0.0,1.0,28.8,1
5352,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,30.9,0
5353,3,1,1,2,2,3,2,3,2,0.0,0.0,1.0,15.1,0
5354,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,18.7,1
5355,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.1,0
5356,3,2,1,3,2,3,2,2,2,0.0,0.0,1.0,36.7,0
5357,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,14.4,0
5358,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,24.6,1
5359,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,31.3,1
5360,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,33.0,0
5361,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,10.4,0
5362,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,20.9,0
5363,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,17.9,0
5364,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.6,0
5365,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,22.7,0
5366,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,33.6,0
5367,3,0,1,2,2,3,2,3,2,0.0,0.0,1.0,31.5,0
5368,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,21.5,0
5369,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.3,0
5370,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.1,0
5371,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,36.2,0
5372,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,23.3,0
5373,3,0,1,2,2,3,3,2,2,0.0,1.0,0.0,15.3,0
5374,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,32.3,0
5375,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,39.5,1
5376,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,27.2,0
5377,3,1,1,2,2,3,3,2,2,0.0,1.0,0.0,13.2,0
5378,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,10.9,0
5379,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,18.2,0
5380,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,29.8,0
5381,3,1,1,2,3,3,2,2,2,0.0,0.0,1.0,8.8,0
5382,3,2,1,3,3,3,2,2,1,0.0,0.0,1.0,22.4,1
5383,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.3,0
5384,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,12.8,0
5385,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,32.1,1
5386,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.8,0
5387,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,25.4,0
5388,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,28.2,0
5389,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,25.3,1
5390,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.8,0
5391,3,1,1,2,2,3,3,2,1,0.0,0.0,1.0,30.1,0
5392,3,2,1,2,2,3,2,3,2,0.0,0.0,1.0,26.9,1
5393,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.1,0
5394,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,22.3,1
5395,3,2,1,2,2,3,3,3,1,0.0,0.0,1.0,26.1,1
5396,3,0,1,2,2,3,2,2,1,0.0,0.0,1.0,15.9,0
5397,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,29.5,0
5398,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.8,0
5399,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,31.9,1
5400,3,0,1,2,2,3,2,3,1,0.0,0.0,1.0,26.2,0
5401,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,17.6,1
5402,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,27.4,1
5403,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.3,0
5404,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.5,0
5405,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.4,0
5406,3,2,1,2,2,3,2,2,1,0.0,0.0,1.0,38.9,1
5407,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,23.2,0
5408,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,16.9,0
5409,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,27.6,1
5410,3,0,1,3,2,3,2,2,2,0.0,0.0,1.0,36.6,0
5411,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,21.0,0
5412,3,0,1,2,2,3,2,2,1,0.0,0.0,1.0,18.5,0
5413,3,0,1,2,3,3,2,2,2,0.0,1.0,0.0,13.9,0
5414,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,32.2,0
5415,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,16.7,0
5416,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.0,0
5417,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.5,0
5418,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,23.0,0
5419,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,38.3,0
5420,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.7,0
5421,3,0,1,2,2,3,2,3,2,0.0,1.0,0.0,16.4,0
5422,3,0,1,2,3,3,2,2,2,0.0,0.0,1.0,31.3,0
5423,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,45.7,0
5424,3,1,1,2,2,3,2,3,2,0.0,0.0,1.0,26.2,0
5425,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,30.3,1
5426,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,29.7,0
5427,3,2,1,2,2,3,2,2,1,0.0,0.0,1.0,30.1,1
5428,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,31.3,0
5429,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,34.1,0
5430,3,2,1,3,2,3,2,2,2,0.0,0.0,1.0,32.3,1
5431,3,1,1,2,2,3,3,2,1,0.0,0.0,1.0,47.0,0
5432,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,31.8,1
5433,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.8,0
5434,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,24.0,0
5435,3,1,1,2,2,3,3,3,2,0.0,0.0,1.0,18.8,0
5436,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,12.9,1
5437,3,0,1,3,2,3,2,2,2,0.0,1.0,0.0,20.4,0
5438,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.7,0
5439,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.3,0
5440,3,2,1,2,2,3,2,2,1,0.0,0.0,1.0,33.2,1
5441,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,17.6,0
5442,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,13.7,0
5443,3,2,1,2,2,3,3,2,2,0.0,0.0,1.0,28.8,1
5444,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.3,0
5445,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.0,0
5446,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.5,0
5447,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,28.1,0
5448,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,40.3,1
5449,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,33.6,1
5450,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,30.9,0
5451,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,18.7,1
5452,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,15.4,0
5453,3,2,1,2,2,3,2,3,2,0.0,1.0,0.0,20.1,1
5454,3,1,1,2,3,3,2,2,2,0.0,0.0,1.0,21.2,0
5455,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.9,0
5456,3,1,1,2,2,3,2,3,2,0.0,0.0,1.0,25.0,0
5457,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,16.3,1
5458,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,35.2,0
5459,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,29.5,1
5460,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,30.7,0
5461,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,16.5,0
5462,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.5,0
5463,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.5,0
5464,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,16.3,0
5465,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,9.7,0
5466,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,16.7,0
5467,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,25.6,1
5468,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,31.0,1
5469,3,0,1,3,2,3,2,2,2,1.0,0.0,0.0,-0.5,0
5470,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,29.9,1
5471,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,20.7,0
5472,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,34.4,1
5473,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.7,0
5474,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,20.4,0
5475,3,0,1,3,2,3,2,2,2,0.0,1.0,0.0,17.7,0
5476,3,2,1,2,2,3,2,3,1,0.0,0.0,1.0,29.3,1
5477,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.5,0
5478,3,1,1,3,2,3,2,2,2,0.0,1.0,0.0,7.4,0
5479,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,13.0,0
5480,3,1,1,2,2,2,2,2,2,0.0,0.0,1.0,63.0,0
5481,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,28.2,0
5482,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,32.6,1
5483,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,19.1,0
5484,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,30.8,0
5485,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,14.2,0
5486,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,12.6,0
5487,3,1,1,3,2,3,3,2,2,0.0,0.0,1.0,22.7,0
5488,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,23.2,0
5489,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,30.3,0
5490,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,32.4,1
5491,3,0,1,2,2,3,3,2,2,0.0,0.0,1.0,22.8,0
5492,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,17.6,0
5493,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,12.1,0
5494,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.5,0
5495,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,29.2,0
5496,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,29.8,0
5497,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,18.7,0
5498,3,2,1,2,3,3,2,2,2,0.0,1.0,0.0,14.9,1
5499,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.8,0
5500,3,2,1,2,2,3,3,2,2,0.0,0.0,1.0,22.8,1
5501,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,24.9,0
5502,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.7,0
5503,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,33.0,0
5504,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.7,0
5505,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,17.6,0
5506,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,24.3,0
5507,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,21.2,0
5508,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,29.8,0
5509,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.6,0
5510,3,2,1,2,3,3,2,2,2,0.0,0.0,1.0,41.7,1
5511,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.2,0
5512,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,20.5,0
5513,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,43.3,0
5514,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,21.5,0
5515,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,13.4,0
5516,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,10.2,0
5517,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,12.6,0
5518,3,2,1,2,2,3,2,3,2,0.0,0.0,1.0,22.9,1
5519,3,1,1,3,2,3,2,2,1,0.0,0.0,1.0,13.2,0
5520,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,24.5,0
5521,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.2,0
5522,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.6,0
5523,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.8,0
5524,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,20.3,0
5525,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,9.4,0
5526,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,11.8,0
5527,3,1,1,2,2,3,2,2,2,1.0,0.0,0.0,5.0,0
5528,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,17.4,0
5529,3,1,1,2,2,3,2,3,2,0.0,1.0,0.0,17.5,0
5530,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,10.0,1
5531,3,0,1,2,2,3,2,3,2,0.0,0.0,1.0,28.6,0
5532,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,12.6,0
5533,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.2,0
5534,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,28.0,0
5535,3,2,1,2,2,3,2,2,1,0.0,0.0,1.0,30.2,1
5536,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.5,0
5537,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,22.6,0
5538,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.0,0
5539,3,1,1,2,3,3,3,2,2,0.0,0.0,1.0,19.6,0
5540,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,30.6,0
5541,3,2,1,2,2,3,2,3,2,0.0,0.0,1.0,34.5,1
5542,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,26.3,0
5543,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,21.2,0
5544,3,2,1,2,2,3,3,2,2,0.0,0.0,1.0,20.5,1
5545,3,2,1,2,3,3,2,2,2,0.0,0.0,1.0,27.0,1
5546,3,0,1,2,2,3,2,3,2,0.0,0.0,1.0,23.0,0
5547,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,16.4,0
5548,3,2,1,2,2,3,2,3,2,0.0,0.0,1.0,23.9,1
5549,3,0,1,2,3,3,2,2,2,0.0,0.0,1.0,33.2,0
5550,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,23.3,0
5551,3,2,1,2,2,3,2,2,1,0.0,0.0,1.0,37.6,1
5552,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,37.5,0
5553,3,1,1,2,3,3,2,2,1,0.0,0.0,1.0,26.3,0
5554,3,2,1,2,2,3,3,2,2,0.0,0.0,1.0,33.9,1
5555,3,1,1,2,3,3,2,2,1,0.0,0.0,1.0,25.3,0
5556,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,13.1,0
5557,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,29.1,0
5558,3,0,1,2,2,3,2,2,1,0.0,0.0,1.0,28.0,0
5559,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.6,0
5560,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,36.1,0
5561,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,19.8,0
5562,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,24.0,0
5563,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,14.8,0
5564,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,37.4,0
5565,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,45.4,1
5566,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.2,0
5567,3,1,1,2,2,3,2,2,2,0.0,0.5,0.5,10.1,0
5568,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,27.2,0
5569,3,2,1,2,2,3,2,3,1,0.0,0.0,1.0,23.6,1
5570,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,14.8,1
5571,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.9,0
5572,3,0,1,2,2,3,3,2,2,0.0,0.0,1.0,26.1,0
5573,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,19.5,1
5574,3,2,1,2,2,3,3,3,2,0.0,0.0,1.0,43.9,1
5575,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,16.3,0
5576,3,2,1,2,3,3,2,2,2,0.0,0.0,1.0,11.6,1
5577,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,27.6,1
5578,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,15.5,0
5579,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,37.2,0
5580,3,0,1,2,2,3,3,2,2,0.0,1.0,0.0,15.5,0
5581,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,15.2,1
5582,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,26.8,0
5583,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,32.6,1
5584,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.2,0
5585,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.3,0
5586,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,20.1,1
5587,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,25.6,0
5588,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,32.7,1
5589,3,0,1,2,2,3,2,2,2,0.0,1.0,0.0,15.2,0
5590,3,1,1,2,2,3,3,2,1,0.0,0.5,0.5,15.2,0
5591,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,25.2,0
5592,3,1,1,2,2,3,2,2,1,0.0,0.0,1.0,29.5,0
5593,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.3,0
5594,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.6,0
5595,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,24.5,1
5596,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,26.2,0
5597,3,1,1,3,2,3,2,2,1,0.0,0.0,1.0,27.0,0
5598,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,23.4,0
5599,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,32.8,0
5600,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,28.9,0
5601,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,29.2,1
5602,3,2,1,2,2,3,2,2,2,0.0,1.0,0.0,14.9,1
5603,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,19.3,0
5604,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,24.2,0
5605,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,15.3,0
5606,3,0,1,2,3,3,2,2,2,0.0,0.0,1.0,29.8,0
5607,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,30.3,0
5608,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.8,0
5609,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,22.8,0
5610,3,1,1,2,2,3,3,2,2,0.0,0.0,1.0,36.9,0
5611,3,1,1,2,2,3,2,3,2,0.0,1.0,0.0,18.1,0
5612,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,30.1,0
5613,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,31.0,0
5614,3,0,1,2,2,3,3,2,2,0.0,0.0,1.0,20.3,0
5615,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,24.6,1
5616,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,23.2,1
5617,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,22.6,0
5618,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,33.8,1
5619,3,2,1,2,3,3,2,2,2,0.0,0.0,1.0,30.2,1
5620,3,1,1,2,2,3,2,2,2,0.0,1.0,0.0,19.9,0
5621,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,24.4,0
5622,3,2,1,2,2,3,2,2,2,0.0,0.0,1.0,21.3,1
5623,3,2,1,2,2,3,2,3,2,0.0,0.0,1.0,34.0,1
5624,3,1,1,2,2,3,2,2,2,0.0,0.0,1.0,23.1,0
5625,3,1,1,3,2,3,2,2,2,0.0,0.0,1.0,25.9,0
5626,3,1,1,2,3,3,3,2,1,0.0,0.0,1.0,28.3,0
5627,3,0,1,2,2,3,2,2,2,0.0,0.0,1.0,34.0,0
